Class Name,Class Type,Available,Demand,Schedule
CoE 199 SOPQ01,1,10,0,S 6-9PM lab TBA
CoE 199 SQR01,1,10,0,S 7-10AM lab TBA
CoE 199 SVW01,1,10,0,S 11:30AM-2:30PM lab TBA
CoE 199 SVW02,1,10,0,S 11:30AM-2:30PM lab TBA
CoE 199 SVW04,1,10,0,S 11:30AM-2:30PM lab TBA
CoE 199 SVW05,1,10,0,S 11:30AM-2:30PM lab TBA
Comm 100 FRU,1,15,0,F 8:30-11:30AM lec RM 205
Comm 100 HRU,1,15,0,Th 8:30-11:30AM lec Stud Activity Ctr
Comm 100 HWX,1,15,0,Th 1-4PM lec Stud Activity Ctr
Comm 100 WWX,1,15,0,W 1-4PM lec Stud Activity Ctr
Comm 100 WWX-1,1,10,0,W 1-4PM lec B4
Comm 110 HWX,1,15,0,Th 1-4PM lec B5
Comm 110 MWX,1,15,0,M 1-4PM lec CMC AUDI
Comm 120 FWX,1,10,0,F 1-4PM lec PStar2
Comm 120 FWX-1,1,10,0,F 1-4PM lec Stud Activity Ctr
Comm 120 SRV,1,15,0,S 9AM-12PM lec M 107
Comm 120 SWX,1,10,0,S 1-4PM lec B5
Comm 120 WWX,1,15,0,W 1-4PM lec PStar2
Comm 130 FRU,1,20,0,F 8:30-11:30AM lec A 201
Comm 130 FWX,1,20,0,F 1-4PM lec A 201
Comm 130 HRV,1,15,0,Th 9AM-12PM lec RM 207
Comm 130 SRV,1,15,0,S 9AM-12PM lec Stud Activity Ctr
Comm 130 TWX,1,15,0,T 1-4PM lec CMC AUDI
Comm 130 WWX,1,15,0,W 1-4PM lec B5
Comm 140 TWX,1,20,0,T 1-4PM lec Stud Activity Ctr
Comm 140 TYZ,1,20,0,T 5:30-8:30PM lec B1
Comm 140 WUV,1,20,0,W 10AM-1PM lec RM 207
Comm 140 WWX,1,20,0,W 1-4PM lec RM 207
Comm 140 WWX-1,1,20,0,W 1-4PM lec ADBOARD
Comm 141 SWY,1,15,0,S 2-5PM disc Stud Activity Ctr
Comm 150 TRU,1,15,0,T 8:30-11:30AM lec Stud Activity Ctr
Comm 201 FYZ,1,10,0,F 4-7PM seminar A 101
Comm 210 MZZ,1,10,0,M 5:30-8:30PM lec A 201
Comm 211 HZZ,1,10,0,Th 5:30-8:30PM lec A 102
Comm 222 FZZ,1,5,0,F 5:30-8:30PM lec A 201
Comm 225 WZZ,1,5,0,W 5:30-8:30PM lec A 201
Comm 230 WZZConcepts and Issues in Communication Theory,1,11,0,W 5:30-8:30PM seminar A 101
Comm 233 MZZ,1,10,0,M 5:30-8:30PM lec A 102
Comm 270 TZZ,1,10,0,T 5:30-8:30PM disc A 201
Comm 299 HZZ,1,10,0,Th 5:30-8:30PM lec A 101
Comm 300 MZZ,1,1,0,M 5:30-7:30PM thesis TBA
Comm 301 WYZ,1,10,0,W 4-7PM lec A 104
Comm 303 HZZ,1,5,0,Th 5:30-8:30PM seminar A 104
Comm 307 TZZ,1,8,0,T 5:30-8:30PM lec A 102
Comm 397 WZZ,1,5,0,W 5:30-8:30PM lec A 102
Comm 400 MZZ-1,1,1,0,M 5:30-8:30PM diss TBA
D 17 UID-1,1,15,0,TTh 8:30-11:30AM studio TBA
D 18 UID-1,1,15,0,TTh 8:30-11:30AM studio TBA
D 19 UID-1,1,17,0,TTh 2:30-5:30PM studio TBA
D 21 UID-1,1,13,0,WF 8:30-11:30AM studio TBA
D 21 UID-2,1,13,0,MS 11:30AM-2:30PM studio TBA
D 23 UID-1,1,14,0,WF 11:30AM-2:30PM lec TBA
D 23 UID-2,1,14,0,WF 2:30-5:30PM lec TBA
D 24 UID-1Light as Object,1,15,0,MS 2:30-5:30PM lab TBA
D 24 UID-2How things work,1,15,0,MS 2:30-5:30PM lab TBA
D 27 UID-1,1,13,0,WF 2:30-5:30PM lab TBA
D 27 UID-2,1,13,0,WF 11:30AM-2:30PM lab TBA
D 141 UID-1,1,10,0,WF 11:30AM-2:30PM studio TBA
D 141 UID-2,1,10,0,WF 8:30-11:30AM studio TBA
D 151 UID-1,1,10,0,TTh 2:30-5:30PM lec TBA
D 151 UID-2,1,10,0,WF 11:30AM-2:30PM lec TBA
D 161 UID-1,1,15,0,MS 11:30AM-2:30PM lec TBA
D 171 UID-1,1,15,0,TTh 11:30AM-2:30PM lec TBA
D 196 UID-1,1,21,0,TTh 2:30-5:30PM lec TBA
D 197 UID-1,1,12,0,WF 2:30-5:30PM lec TBA
D 197 UID-2,1,10,0,TTh 2:30-5:30PM lec TBA
D 200 UID-1,1,8,0,TTh 10-11:30AM thesis TBA
D 200 UID-2,1,8,0,TTh 8:30-10AM thesis TBA
D 200 UID-3,1,8,0,WF 10-11:30AM thesis TBA
DBE 303 THOPQ,1,5,0,Th 6-9PM lec B2-104
"DBE 311 MOPQUrban Design: Urban Design for Resilient, Inclusive, Connected, and Healthy (RICH) Cities (Urban Digitalization)",1,5,0,M 6-9PM lab B2-102; S 6-9PM lab TBA
DBE 311 SOPQBuilding Science: Configurating Building Science (Theorizing Aesthetics in Building Science),1,5,0,TTh 6-9PM lab TBA
"DBE 311 SOPQ-2History, Theory, & Criticism: Digital Collaborative Engagement (Collaborative Heritage Practices)",1,5,0,W 6-9PM lab B2-101; F 6-9PM lab TBA
"DBE 397 SOPQ-1History, Theory, & Criticism: Digital Collaborative Engagement (Conserving Modern Heritage)",1,5,0,S 6-9PM lec B2-104A
"DBE 397 TOPQUrban Design: Urban Design for Resilient, Inclusive, Connected, and Healthy (RICH) Cities (Disaster-Resilient Urban Design)",1,5,0,T 6-9PM lec TBA
DE 251 MCDE,1,8,0,M 9AM-12PM lec TBA
DE 253 WFU,1,9,0,WF 10-11:30AM lec TBA
DE 291 ThIJK,1,9,0,Th 1-4PM lec TBA
DE 292 ThBCD,1,9,0,Th 8-11AM lec TBA
DRMAPS THU1,1,25,0,TTh 10-11:30AM lec ICE Theater; TTh 11:30AM-1PM lec ICE 412
DRMAPS THU2,1,25,0,TTh 10-11:30AM lec ICE Theater; TTh 11:30AM-1PM lec ICE 202
DRMAPS THU3,1,25,0,TTh 10-11:30AM lec ICE Theater; TTh 11:30AM-1PM lec ICE 306A
DRMAPS THU4,1,20,0,TTh 10-11:30AM lec ICE Theater; TTh 11:30AM-1PM lec ICE 409A
DRMAPS THU5,1,25,0,TTh 10-11:30AM lec ICE Theater; TTh 11:30AM-1PM lec ICE 306B
DRMAPS THU6,1,20,0,TTh 10-11:30AM lec ICE Theater; TTh 11:30AM-1PM lec ICE 201
DRMAPS WFU1,1,25,0,WF 10-11:30AM lec ICE Theater; WF 11:30AM-1PM lec ICE 412
DRMAPS WFU2,1,25,0,WF 10-11:30AM lec ICE Theater; WF 11:30AM-1PM lec ICE 202
DRMAPS WFU3,1,25,0,WF 10-11:30AM lec ICE Theater; WF 11:30AM-1PM lec ICE 203
DRMAPS WFU4,1,25,0,WF 10-11:30AM lec ICE Theater; WF 11:30AM-1PM lec ICE 306A
DRMAPS WFU5,1,25,0,WF 10-11:30AM lec ICE Theater; WF 11:30AM-1PM lec ICE 408
DRMAPS WFU6,1,25,0,WF 10-11:30AM lec ICE Theater; WF 11:30AM-1PM lec ICE 201
"DS 397 WFZImitation Games, Language Models, and Current Challenges: ChatGPT, LaMDA, and you",1,20,0,WF 5:30-7PM lec TBA
Demo 1 THU,1,15,0,TTh 10-11:30AM lec TBA
Demo 1 THW,1,15,0,TTh 1-2:30PM lec TBA
Demo 1 WFU,1,20,0,WF 10-11:30AM lec TBA
Demo 1 WFX,1,20,0,WF 2:30-4PM lec TBA
Demo 212 HXYZ,1,10,0,Th 2-6PM lab TBA
Demo 225 HXYZ1,1,10,0,Th 1-7PM lab TBA
Demo 226 WXYZ,1,10,0,W 1-7PM lab TBA
Demo 230 MYZ,1,10,0,M 4-7PM lec TBA
Demo 240 TYZ1,1,10,0,T 4-7PM lec TBA
Demo 241 HYZ,1,10,0,Th 4-7PM lec TBA
Demo 297.2 FYZ,1,10,0,F 4-7PM lec TBA
Demo 298 WYZ,1,10,0,W 4-7PM res TBA
Demo 299 TYZ,1,10,0,T 4-7PM res TBA
Demo 300 A,1,10,0,M 9AM-12PM thesis TBA
ECE 117 SXYZQ,1,15,0,S 2:30-4:30PM lec EEEI 422
ECE 117 SZQ,1,15,0,S 4:30-7:30PM lab EEEI 305
ECE 161 THX,1,48,0,TTh 2:30-4PM lec EEEI LC2
ECE 161 WFR,1,48,0,WF 8:30-10AM lec EEEI LC2
ECE 163 THY,1,37,0,TTh 4-5:30PM lec EEEI LC2
ECE 163 THZ,1,37,0,TTh 5:30-7PM lec EEEI LC2
ECE 163 WFY,1,37,0,WF 4-5:30PM lec EEEI LC2
ECE 164 HUV,1,20,0,Th 10AM-1PM lab EEEI 301
ECE 164 SRU,1,20,0,S 8:30-11:30AM lab EEEI 301
ECE 164 SWX,1,20,0,S 1-4PM lab EEEI 301
ECE 164 TUV,1,20,0,T 10AM-1PM lab EEEI 301
ECE 164 TYZ,1,20,0,T 4-7PM lab EEEI 301
ECE 164 WYZ,1,20,0,W 4-7PM lab EEEI 301
ECE 197 C-THRIntroduction to Cellular Networks,1,15,0,TTh 8:30-10AM lab EEEI 421
ECE 197 D-THWSpecial Topics in Data Driven Control,1,18,0,TTh 1-2:30PM lec EEEI 421
ECE 197 D-THXSpecial Topics in Data Driven Control,1,18,0,TTh 2:30-4PM lec EEEI 421
ECE 197 U-THKFWXIntroduction to Microfabrication and MEMS,1,10,0,WF 9-10AM lec EEEI 420; F 1-4PM lab TBA
ECE 197 U-THKFYZIntroduction to Microfabrication and MEMS,1,10,0,WF 9-10AM lec EEEI 420; F 4-7PM lab TBA
ECE 197 Z-MWZDeep Learning,1,15,0,MW 5:30-7PM lec EEEI 420
ECE 198 MOPQ,1,10,0,M 6-9PM lab EEEI LC1
ECE 199 SGIJ,1,10,0,S 12-3PM lab TBA
ECE 199 SKLN,1,10,0,S 3-6PM lab TBA
ECE 199 SOPQ01,1,10,0,S 6-9PM lab TBA
ECE 199 SQR01,1,10,0,S 7-10AM lab TBA
ECE 199 SVW01,1,10,0,S 11:30AM-2:30PM lab TBA
ECE 199 SVW02,1,10,0,S 11:30AM-2:30PM lab TBA
ECE 199 SVW03,1,10,0,S 11:30AM-2:30PM lab TBA
ECE 199 SVW04,1,10,0,S 11:30AM-2:30PM lab TBA
ECE 199 SVW05,1,10,0,S 11:30AM-2:30PM lab TBA
ECE 199 SVW06,1,10,0,S 11:30AM-2:30PM lab TBA
ECE 199 SVW07,1,10,0,S 11:30AM-2:30PM lab TBA
ECE 199 SVW08,1,10,0,S 11:30AM-2:30PM lab TBA
ECE 199 SVW09,1,10,0,S 11:30AM-2:30PM lab TBA
EDAD 102 THU,1,25,0,TTh 10-11:30AM disc TBA
EDAD 102 THV,1,25,0,TTh 11:30AM-1PM disc TBA
EDAD 102 WFW,1,25,0,WF 1-2:30PM disc TBA
EDAD 102 WFX,1,25,0,WF 2:30-4PM disc TBA
EDAD 208 T,1,10,0,T 5:30-8:30PM lec TBA
EDAD 210 Th,1,22,0,Th 5:30-8:30PM lec TBA
EDAD 222 M,1,15,0,M 5:30-8:30PM lec TBA
EDAD 231 W,1,22,0,W 5:30-8:30PM lec TBA
EDAD 279 M,1,10,0,M 5:30-8:30PM lec TBA
EDAD 302 Th,1,15,0,Th 5:30-8:30PM lec TBA
EDAD 318 W,1,10,0,W 5:30-8:30PM lec TBA
EDAD 331 M,1,10,0,M 5:30-8:30PM lec TBA
EDAD 341 F,1,10,0,F 5:30-8:30PM lec TBA
EDAD 351 F,1,10,0,F 5:30-8:30PM lec TBA
EDART 106 WFW,1,16,0,WF 1-2:30PM lec TBA
EDART 115 THW,1,14,0,TTh 1-2:30PM lec TBA
EDART 205 M,1,10,0,M 5:30-8:30PM lec TBA
EDART 235 W,1,10,0,W 5:30-8:30PM lec TBA
EDART 245 W,1,10,0,W 5:30-8:30PM lab TBA
EDART 255 F,1,10,0,F 5:30-8:30PM lec TBA
EDCO 101 THR,1,31,0,TTh 8:30-10AM lec TBA
EDCO 101 THX,1,20,0,TTh 2:30-4PM lec TBA
EDCO 101 THY,1,25,0,TTh 4-5:30PM lec TBA
EDCO 104 THU,1,18,0,TTh 10-11:30AM disc TBA
EDCO 104 THV,1,22,0,TTh 11:30AM-1PM disc TBA
EDCO 104 THW,1,25,0,TTh 1-2:30PM disc TBA
EDCO 201 T,1,10,0,T 5:30-8:30PM lec TBA
EDCO 202 S,1,15,0,S 11:30AM-2:30PM lec TBA
EDCO 232 S,1,15,0,S 2:30-5:30PM lec TBA
EDCO 241 M,1,11,0,M 5:30-8:30PM lec TBA
EDCO 301 F,1,10,0,F 5:30-8:30PM lec TBA
EDCO 303 S,1,10,0,S 5:30-8:30PM lec TBA
EDCS 101 THU,1,17,0,TTh 10-11:30AM lec TBA
EDCS 101 THV,1,16,0,TTh 11:30AM-1PM lec TBA
EDCS 211 W,1,10,0,W 5:30-8:30PM lec TBA
EDCS 215 F,1,10,0,F 5:30-8:30PM lec TBA
EDCS 223 W,1,10,0,W 5:30-8:30PM lec TBA
EDCS 302 F,1,10,0,F 5:30-8:30PM lec TBA
EDCS 303 S,1,10,0,S 5:30-8:30PM lec TBA
EDCS 311 S,1,12,0,S 11:30AM-2:30PM lec TBA
EDFD 100 THU,1,27,0,TTh 10-11:30AM lec TBA
EDFD 100 THV,1,29,0,TTh 11:30AM-1PM lec TBA
EDFD 100 THY,1,25,0,TTh 4-5:30PM lec TBA
EDFD 100 WFY,1,26,0,WF 4-5:30PM lec TBA
EDFD 116 THR,1,25,0,TTh 8:30-10AM lec TBA
EDFD 116 THU,1,25,0,TTh 10-11:30AM lec TBA
EDFD 116 THV,1,20,0,TTh 11:30AM-1PM lec TBA
EDFD 116 THY,1,30,0,TTh 4-5:30PM lec TBA
EDFD 116 THZ,1,29,0,TTh 5:30-7PM lec TBA
EDFD 120 S,1,25,0,S 8:30-11:30AM lec TBA
EDFD 120 THV,1,25,0,TTh 11:30AM-1PM lec TBA
EDFD 120 THZ,1,21,0,TTh 5:30-7PM lec TBA
EDFD 121 WFW,1,21,0,WF 1-2:30PM lec TBA
EDFD 142 M,1,20,0,M 4-7PM lec TBA
EDFD 145 WFV,1,21,0,WF 11:30AM-1PM lec TBA
EDFD 149 WFWBioethics for Secondary Values Education,1,25,0,WF 1-2:30PM seminar TBA
EDFD 201 M,1,30,0,M 5:30-8:30PM lec TBA
EDFD 205 Th,1,7,0,Th 5:30-8:30PM prac TBA
EDFD 210 W,1,12,0,W 5:30-8:30PM lec TBA
EDFD 211 S,1,16,0,S 10AM-1PM lec TBA
EDFD 211 S-1,1,16,0,S 2:30-5:30PM lec TBA
EDFD 218 T,1,10,0,T 5:30-8:30PM lec TBA
EDFD 221 T,1,15,0,T 5:30-8:30PM lec TBA
EDFD 221 W,1,15,0,W 5:30-8:30PM lec TBA
EDFD 241 T,1,15,0,T 5:30-8:30PM lec TBA
EDFD 243 W,1,18,0,W 5:30-8:30PM lec TBA
EDFD 247 F,1,15,0,F 5:30-8:30PM lec TBA
EDFD 303 W,1,15,0,W 5:30-8:30PM lec TBA
EDFD 317 M,1,10,0,M 5:30-8:30PM lec TBA
EDFD 321 Th,1,15,0,Th 5:30-8:30PM lec TBA
EDFD 331 F,1,21,0,F 5:30-8:30PM lec TBA
EDFD 341 W,1,12,0,W 5:30-8:30PM lec TBA
EDFD 342 S,1,10,0,S 8:30-11:30AM seminar TBA
EDH 110 WFU,1,28,0,WF 10-11:30AM lec TBA
EDH 125 THW,1,25,0,TTh 1-2:30PM lec TBA
EDH 125 THX,1,25,0,TTh 2:30-4PM lec TBA
EDH 150 WFW,1,15,0,WF 1-2:30PM lec TBA
EDH 170 WFY,1,11,0,WF 4-5:30PM lec TBA
EDH 173 THU,1,15,0,TTh 10-11:30AM lec TBA
EDH 207 S,1,10,0,S 1-4PM lec TBA
EDL 105 THR,1,15,0,TTh 8:30-10AM lec TBA
EDL 106 WFU,1,20,0,WF 10-11:30AM disc TBA
EDL 111 WFZ,1,15,0,WF 5:30-7PM lec TBA
EDL 113 WFW,1,17,0,WF 1-2:30PM lec TBA
EDL 121 THR,1,12,0,TTh 8:30-10AM lec TBA
EDL 121 THU,1,10,0,TTh 10-11:30AM lec TBA
EDL 122 THZ,1,10,0,TTh 5:30-7PM lec TBA
EDL 125 WFR,1,16,0,WF 8:30-10AM lec TBA
EDL 131 WFX,1,17,0,WF 2:30-4PM lec TBA
EDL 132 THV,1,10,0,TTh 11:30AM-1PM lec TBA
EDL 140 THW,1,14,0,TTh 1-2:30PM lec TBA
EDL 141 THX,1,10,0,TTh 2:30-4PM lec TBA
EDL 142 THZ,1,15,0,TTh 5:30-7PM lec TBA
EDL 201 W,1,10,0,W 5:30-8:30PM lec TBA
EDL 205 F,1,10,0,F 5:30-8:30PM lec TBA
EDL 251 M,1,10,0,M 5:30-8:30PM lec TBA
EDL 361 S,1,10,0,S 11:30AM-2:30PM lec TBA
EDLit 101 THY,1,18,0,TTh 4-5:30PM lec TBA
EDLit 122 THU,1,16,0,TTh 10-11:30AM lec TBA
EDLit 169 WFW,1,10,0,WF 1-2:30PM disc TBA
EDLit 179 THX,1,10,0,TTh 2:30-4PM disc TBA
EDLit 189 THU,1,12,0,TTh 10-11:30AM disc TBA
EDLit 189 THU-1,1,12,0,TTh 10-11:30AM disc TBA
EDLit 189 THW,1,12,0,TTh 1-2:30PM disc TBA
EDLit 189 THX,1,12,0,TTh 2:30-4PM disc TBA
EDMA 101 THX,1,18,0,TTh 2:30-4PM disc TBA
EDNFE 222 S,1,15,0,S 2:30-5:30PM lec TBA
EDR 201 T,1,10,0,T 5:30-8:30PM lec TBA
EDR 210 W,1,10,0,W 5:30-8:30PM lec TBA
EDR 221 Th,1,10,0,Th 5:30-8:30PM lec TBA
EDR 251 W,1,6,0,W 5:30-8:30PM lec TBA
EDR 278 T,1,5,0,T 5:30-8:30PM prac TBA
EDR 305 S,1,10,0,S 8:30-11:30AM lec TBA
EDR 315 W,1,10,0,W 5:30-8:30PM lec TBA
EDRE 101 THU,1,35,0,TTh 10-11:30AM lec TBA
EDRE 101 THX,1,25,0,TTh 2:30-4PM lec TBA
EDRE 101 WFY,1,37,0,WF 4-5:30PM lec TBA
EDRE 146 W,1,26,0,W 5:30-8:30PM lec TBA
EDRE 146 WFV,1,25,0,WF 11:30AM-1PM lec TBA
EDRE 201 S,1,15,0,S 11:30AM-2:30PM lec TBA
EDRE 201 S-1,1,15,0,S 8:30-11:30AM lec TBA
EDRE 201 T,1,15,0,T 5:30-8:30PM lec TBA
EDRE 203 F,1,15,0,F 5:30-8:30PM lec TBA
EDRE 231 S,1,15,0,S 8:30-11:30AM lec TBA
EDRE 231 S-1,1,16,0,S 11:30AM-2:30PM lec TBA
EDRE 231 S-2,1,16,0,S 2:30-5:30PM lec TBA
EDRE 231 T,1,15,0,T 2:30-5:30PM lec TBA
EDRE 232 Th,1,10,0,Th 2:30-5:30PM lec TBA
EDRE 246 T,1,10,0,T 5:30-8:30PM lec TBA
EDRE 261 T,1,24,0,T 5:30-8:30PM lec TBA
EDRE 302 Th,1,15,0,Th 5:30-8:30PM lec TBA
EDRE 317 S,1,10,0,S 11:30AM-2:30PM lec TBA
EDRE 331 Th,1,11,0,Th 5:30-8:30PM lec TBA
EDRE 346 Th,1,10,0,Th 5:30-8:30PM lec TBA
EDRE 375 S,1,10,0,S 2:30-5:30PM lab TBA
EDSC 101 WFU,1,12,0,WF 10-11:30AM lec TBA
EDSC 101 WFW,1,12,0,WF 1-2:30PM lec TBA
EDSC 102 THW,1,15,0,TTh 1-2:30PM disc TBA
EDSC 102 THX,1,15,0,TTh 2:30-4PM disc TBA
EDSC 103 THW,1,22,0,TTh 1-2:30PM disc TBA
EDSC 103 THX,1,21,0,TTh 2:30-4PM disc TBA
EDSC 106 WFW,1,25,0,WF 1-2:30PM lec TBA
EDSC 113 THU,1,15,0,TTh 10-11:30AM lec TBA
EDSC 121 THY,1,16,0,TTh 4-5:30PM lec TBA
EDSC 123 THW,1,25,0,TTh 1-2:30PM lec TBA
EDSC 213 F,1,12,0,F 5:30-8:30PM lec TBA
EDSC 225 M,1,12,0,M 5:30-8:30PM lec TBA
EDSC 226 M,1,10,0,M 5:30-8:30PM lec TBA
EDSC 227 F,1,10,0,F 5:30-8:30PM lec TBA
EDSC 244.1 S,1,10,0,S 1-6PM lab TBA
EDSC 253 WBIOLOGICAL SCIENCE FOR  SCIENCE TEACHERS,1,15,0,W 5:30-8:30PM lec TBA
EDSC 264 W,1,10,0,W 5:30-8:30PM lec TBA
EDSC 274 W,1,10,0,W 5:30-8:30PM lec TBA
EDSC 283 TSPECIAL TOPICS IN ENVIRONMENTAL SCIENCE,1,10,0,T 5:30-8:30PM lec TBA
EDSC 310 Th,1,10,0,Th 5:30-8:30PM lec TBA
EDSC 313 W,1,12,0,W 5:30-8:30PM lec TBA
EDSC 370 S,1,10,0,S 8:30-11:30AM lec TBA
EDSP 101 WFW,1,27,0,WF 1-2:30PM lec TBA
EDSP 102 THW,1,21,0,TTh 1-2:30PM lec TBA
EDSP 103 WFX,1,21,0,WF 2:30-4PM lec TBA
EDSP 113 WFV,1,22,0,WF 11:30AM-1PM lec TBA
EDSP 121 THU,1,20,0,TTh 10-11:30AM lec TBA
EDSP 128 THW,1,20,0,TTh 1-2:30PM lec TBA
EDSP 130 THX,1,20,0,TTh 2:30-4PM lec TBA
EDSP 202 W,1,15,0,W 5:30-8:30PM lec TBA
EDSP 205 Th,1,15,0,Th 5:30-8:30PM lec TBA
EDSP 212 W,1,16,0,W 5:30-8:30PM lec TBA
EDSP 231 F,1,15,0,F 5:30-8:30PM lec TBA
EDSP 241 MTWThF,1,10,0,MTWThF 8:30-11:30AM prac TBA
EDSP 308 M,1,7,0,M 5:30-8:30PM lec TBA
EDSSE 105 WFY,1,21,0,WF 4-5:30PM lec TBA
EDSSE 120 WFX,1,21,0,WF 2:30-4PM lec TBA
EDSSE 161 THX,1,15,0,TTh 2:30-4PM lec TBA
EDSSE 161 THZ,1,15,0,TTh 5:30-7PM lec TBA
EDSSE 231 W,1,10,0,W 5:30-8:30PM lec TBA
EDSSE 332 T,1,10,0,T 5:30-8:30PM lec TBA
EDTECH 101 THW,1,30,0,TTh 1-2:30PM lec TBA
EDTECH 101 WFW,1,27,0,WF 1-2:30PM lec TBA
EDTECH 210 T,1,20,0,T 5:30-8:30PM lec TBA
EDTECH 211 W,1,10,0,W 5:30-8:30PM lec TBA
EDTECH 213 M,1,15,0,M 5:30-8:30PM lec TBA
EDTECH 270 F,1,15,0,F 5:30-8:30PM seminar TBA
EDTEG 201 S,1,10,0,S 11:30AM-2:30PM lec TBA
EDTEG 211 S,1,5,0,S 8:30-11:30AM lec TBA
EDTEG 221 Th,1,12,0,Th 5:30-8:30PM lec TBA
EDTEG 277 T,1,8,0,T 5:30-8:30PM prac TBA
EDUC 100 THX,1,21,0,TTh 2:30-4PM lec TBA
EDUC 100 WFR,1,26,0,WF 8:30-10AM lec TBA
EDUC 100 WFU,1,20,0,WF 10-11:30AM lec TBA
EDUC 100 WFU-1,1,25,0,WF 10-11:30AM lec TBA
EDUC 100 WFV,1,20,0,WF 11:30AM-1PM lec TBA
EDUC 100 WFW,1,26,0,WF 1-2:30PM lec TBA
EDUC 102 WFY,1,27,0,WF 4-5:30PM lec TBA
EDUC 102 WFY-1,1,23,0,WF 4-5:30PM lec TBA
EDUC 102 WFY-2,1,23,0,WF 4-5:30PM lec TBA
EDUC 102 WFY-3,1,23,0,WF 4-5:30PM lec TBA
EDUC 111 THR,1,16,0,TTh 8:30-10AM lec TBA
EDUC 111 THW,1,16,0,TTh 1-2:30PM lec TBA
EDUC 180 MTWThF,1,45,0,MTWThF 7AM-1PM field TBA
EDUC 180 MTWThF-1,1,5,0,MTWThF 7AM-12PM field TBA
EDUC 181 F,1,45,0,F 4-6PM lec TBA
EDUC 181 M,1,5,0,M 3-5PM lec TBA
EDUC 186 WFZ,1,20,0,WF 5:30-7PM lec TBA
EDUC 280 M,1,10,0,M 2:30-8:30PM prac TBA
EDUC 280 S,1,15,0,S 1-7PM prac TBA
EDUC 292 Th,1,10,0,Th 5:30-8:30PM lec TBA
EDUC 293 S,1,10,0,S 8:30-11:30AM lec TBA
EDUC 293 S-1,1,8,0,S 2:30-5:30PM lec TBA
EDUC 293 T,1,10,0,T 5:30-8:30PM lec TBA
EDUC 293 T-1,1,5,0,T 5:30-8:30PM lec TBA
EDUC 293 Th,1,15,0,Th 5:30-8:30PM lec TBA
EDUC 293 Th-2,1,15,0,Th 5:30-8:30PM lec TBA
EDUC 293 Th-3,1,12,0,Th 5:30-8:30PM lec TBA
EDUC 295 W,1,10,0,W 5:30-8:30PM lec TBA
EDUC 300 MTWThF,1,62,0,MTWThF 8AM-5PM thesis TBA
EDUC 380 T,1,10,0,T 5:30-8:30PM lec TBA
EDUC 400 MTWThF,1,30,0,MTWThF 8AM-5PM diss TBA
EE 143 SWX,1,15,0,S 1-4PM lec EEEI 307
EE 146 TWX,1,15,0,T 1-4PM lab EEEI 127
EE 161 WFW,1,23,0,WF 1-2:30PM lec EEEI 421
EE 161 WFX,1,23,0,WF 2:30-4PM lec EEEI 421
EE 163 WFR,1,25,0,WF 8:30-10AM lec EEEI 421
EE 163 WFU,1,25,0,WF 10-11:30AM lec EEEI 421
EE 164 FYZ,1,18,0,F 4-7PM lab EEEI 127
EE 164 HWX,1,18,0,Th 1-4PM lab EEEI 127
EE 164 WYZ,1,18,0,W 4-7PM lab EEEI 127
EE 197 B-WFYSolar Energy Technology,1,25,0,WF 4-5:30PM lec EEEI 421
EE 199 SLKN,1,10,0,S 3-6PM lab TBA
EE 199 SOPQ01,1,10,0,S 6-9PM lab TBA
EE 199 SQR01,1,10,0,S 7-10AM lab TBA
EE 199 SVW01,1,10,0,S 11:30AM-2:30PM lab TBA
EE 199 SVW02,1,10,0,S 11:30AM-2:30PM lab TBA
EE 212 MOPWOPQ,1,10,0,M 6-8PM lec EEEI 422; W 6-9PM lab EEEI 429
EE 227 TOPHOPQ,1,10,0,T 6-8PM lec EEEI 403; Th 6-9PM lab EEEI 403
EE 233 TOPHOPQ,1,10,0,T 6-8PM lec EEEI 422; Th 6-9PM lab EEEI 429
EE 240 SIJMOPQ,1,10,0,S 1-3PM lec EEEI 429; M 6-9PM lab EEEI 421
EE 256 WOPSWX,1,15,0,S 1-4PM lab EEEI 329; W 6-8PM lec EEEI 120
EE 258 FOPQ,1,10,0,F 6-9PM lec EEEI 421
EE 275 THU,1,10,0,T 10AM-12PM lec EEEI 205; Th 10AM-1PM lab EEEI 205
EE 290 AI-WFUSelected Research Topics in Computer Networks,1,10,0,WF 10-11:30AM disc EEEI 205
EE 290 AO-TOPQAdvances in Digital Image and Video Processing,1,3,0,W 6-9PM disc EEEI 421
EE 290 ND-FOPQNanosatellite Preliminary Design Development,1,9,0,F 6-9PM disc EEEI 422
EE 290 PD-HOPQGrid-edge Technologies,1,7,0,W 1-4PM disc EEEI 307
EE 296 SI,1,10,0,S 1-2PM lec EEEI 422
EE 296 TN,1,10,0,T 5-6PM lec EEEI 421
EE 298 SE-WOPQSpace Environment and Tests,1,10,0,W 6-9PM lec EEEI 422
EE 298 X-HOPQDesign of Experiments for EEE,1,15,0,Th 6-9PM lec EEEI 307
EE 353 HOPQ,1,16,0,Th 6-9PM lec EEEI 120
EE 355 TOPQ,1,15,0,T 6-9PM lec EEEI 421
EEE 1 WFU,1,54,0,WF 10-11:30AM lec EEEI LC2
EEE 1 WFV,1,60,0,WF 11:30AM-1PM lec EEEI LC2
EEE 1 SLNOPQ,1,12,0,S 4:30-7:30PM lab EEEI 228
